url,family,sources,intended_indexable,status,final_path,final_status,redirect_hops,in_sitemap,robots,canonical,canonical_is_self,title,title_length,description,description_length,h1_count,h1,h2_count,main_words,prerendered,images,images_missing_alt,images_missing_dimensions,schema_types,schema_errors,inbound_links,outbound_links
/providers/apge,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/apge,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/apge,true,APG&E Electricity Plans & Rates | Electric Scouts,49,"Compare 6 APG&E electricity plans in Texas from 11.8¢/kWh to 14.7¢/kWh. Contract terms, renewable options and where they serve.",127,1,APG&E Electricity Plans and Rates,8,434,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,10,49
/providers/champion-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/champion-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/champion-energy,true,Champion Energy Electricity Plans & Rates | Electric Scouts,59,"Compare 5 Champion Energy electricity plans in Texas from 9.8¢/kWh to 15.5¢/kWh. Contract terms, renewable options and where they serve.",136,1,Champion Energy Electricity Plans and Rates,8,507,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,11,53
/providers/chariot-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/chariot-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/chariot-energy,true,Chariot Energy Electricity Plans & Rates | Electric Scouts,58,"Compare 8 Chariot Energy electricity plans in Texas from 9.5¢/kWh to 18.9¢/kWh. Contract terms, renewable options and where they serve.",135,1,Chariot Energy Electricity Plans and Rates,8,463,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,5,45
/providers/cirro-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/cirro-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/cirro-energy,true,Cirro Energy Electricity Plans & Rates | Electric Scouts,56,"Compare 3 Cirro Energy electricity plans in Texas from 15.6¢/kWh to 15.7¢/kWh. Contract terms, renewable options and where they serve.",134,1,Cirro Energy Electricity Plans and Rates,8,443,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,5,46
/providers/cleanchoice-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/cleanchoice-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/cleanchoice-energy,true,CleanChoice Energy Electricity Plans & Rates,44,"Compare 17 CleanChoice Energy electricity plans in 9 states from 8.9¢/kWh to 16.49¢/kWh. Contract terms, renewable options and where they serve.",144,1,CleanChoice Energy Electricity Plans and Rates,8,567,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,22,63
/providers/clearview-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/clearview-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/clearview-energy,true,Clearview Energy Electricity Plans & Rates | Electric Scouts,60,"Compare 12 Clearview Energy electricity plans in 10 states from 6.59¢/kWh to 15.09¢/kWh. Contract terms, renewable options and where they serve.",144,1,Clearview Energy Electricity Plans and Rates,9,630,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,31,66
/providers/constellation-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/constellation-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/constellation-energy,true,Constellation Energy Electricity Plans & Rates,46,"Compare 41 Constellation Energy electricity plans in 12 states from 6.49¢/kWh to 16.9¢/kWh. Contract terms, renewable options and where they serve.",147,1,Constellation Energy Electricity Plans and Rates,8,627,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,34,71
/providers/direct-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/direct-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/direct-energy,true,Direct Energy Electricity Plans & Rates | Electric Scouts,57,"Compare 33 Direct Energy electricity plans in 11 states from 6.29¢/kWh to 15.8¢/kWh. Contract terms, renewable options and where they serve.",140,1,Direct Energy Electricity Plans and Rates,8,622,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,34,68
/providers/discount-power,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/discount-power,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/discount-power,true,Discount Power Electricity Plans & Rates | Electric Scouts,58,"Compare 5 Discount Power electricity plans in Texas from 15.5¢/kWh to 16.2¢/kWh. Contract terms, renewable options and where they serve.",136,1,Discount Power Electricity Plans and Rates,7,401,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,8,44
/providers/electricity-maine,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/electricity-maine,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/electricity-maine,true,Electricity Maine Electricity Plans & Rates,43,"Compare 2 Electricity Maine electricity plans in Maine from 15.99¢/kWh to 16.49¢/kWh. Contract terms, renewable options and where they serve.",141,1,Electricity Maine Electricity Plans and Rates,7,420,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,2,44
/providers/eligo-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/eligo-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/eligo-energy,true,Eligo Energy Electricity Plans & Rates | Electric Scouts,56,"Compare 11 Eligo Energy electricity plans in 7 states from 6.29¢/kWh to 13.79¢/kWh. Contract terms, renewable options and where they serve.",139,1,Eligo Energy Electricity Plans and Rates,8,527,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,8,58
/providers/frontier-utilities,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/frontier-utilities,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/frontier-utilities,true,Frontier Utilities Electricity Plans & Rates,44,"Compare 3 Frontier Utilities electricity plans in 2 states from 10¢/kWh to 13.2¢/kWh. Contract terms, renewable options and where they serve.",141,1,Frontier Utilities Electricity Plans and Rates,8,463,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,7,50
/providers/gexa-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/gexa-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/gexa-energy,true,Gexa Energy Electricity Plans & Rates | Electric Scouts,55,"Compare 3 Gexa Energy electricity plans in Texas from 10¢/kWh to 13.4¢/kWh. Contract terms, renewable options and where they serve.",131,1,Gexa Energy Electricity Plans and Rates,7,461,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,5,44
/providers/green-mountain-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/green-mountain-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/green-mountain-energy,true,Green Mountain Energy Electricity Plans & Rates,47,"Compare 17 Green Mountain Energy electricity plans in 7 states from 8.6¢/kWh to 17.9¢/kWh. Contract terms, renewable options and where they serve.",146,1,Green Mountain Energy Electricity Plans and Rates,8,553,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,13,58
/providers/indra-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/indra-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/indra-energy,true,Indra Energy Electricity Plans & Rates | Electric Scouts,56,"Compare 16 Indra Energy electricity plans in 6 states from 6.2¢/kWh to 14.5¢/kWh. Contract terms, renewable options and where they serve.",137,1,Indra Energy Electricity Plans and Rates,9,577,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,9,56
/providers/inspire-clean-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/inspire-clean-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/inspire-clean-energy,true,Inspire Clean Energy Electricity Plans & Rates,46,"Compare 15 Inspire Clean Energy electricity plans in 8 states from 8.49¢/kWh to 15.99¢/kWh. Contract terms, renewable options and where they serve.",147,1,Inspire Clean Energy Electricity Plans and Rates,8,563,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,20,60
/providers/just-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/just-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/just-energy,true,Just Energy Electricity Plans & Rates | Electric Scouts,55,"Compare 14 Just Energy electricity plans in 8 states from 8.3¢/kWh to 16.5¢/kWh. Contract terms, renewable options and where they serve.",136,1,Just Energy Electricity Plans and Rates,9,606,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,14,60
/providers/major-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/major-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/major-energy,true,Major Energy Electricity Plans & Rates | Electric Scouts,56,"Compare 7 Major Energy electricity plans in 6 states from 10.69¢/kWh to 14.79¢/kWh. Contract terms, renewable options and where they serve.",139,1,Major Energy Electricity Plans and Rates,8,505,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,8,57
/providers/nextvolt-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/nextvolt-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/nextvolt-energy,true,NextVolt Energy Electricity Plans & Rates | Electric Scouts,59,"Compare 7 NextVolt Energy electricity plans in Texas from 9.8¢/kWh to 14.8¢/kWh. Contract terms, renewable options and where they serve.",136,1,NextVolt Energy Electricity Plans and Rates,8,513,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,7,47
/providers/octopus-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/octopus-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/octopus-energy,true,Octopus Energy Electricity Plans & Rates | Electric Scouts,58,"Compare 6 Octopus Energy electricity plans in Texas from 9.8¢/kWh to 14.7¢/kWh. Contract terms, renewable options and where they serve.",135,1,Octopus Energy Electricity Plans and Rates,8,467,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,11,45
/providers/payless-power,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/payless-power,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/payless-power,true,Payless Power Electricity Plans & Rates | Electric Scouts,57,"Compare 2 Payless Power electricity plans in Texas from 16.5¢/kWh to 17.1¢/kWh. Contract terms, renewable options and where they serve.",135,1,Payless Power Electricity Plans and Rates,7,404,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,4,44
/providers/perch-energy,provider,registry:provider sitemap internal-link canonical-target served-file,true,200,/providers/perch-energy,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/providers/perch-energy,true,Perch Energy Electricity Plans & Rates | Electric Scouts,56,"Compare 15 Perch Energy electricity plans in 8 states from 9.8¢/kWh to 14.2¢/kWh. Contract terms, renewable options and where they serve.",137,1,Perch Energy Electricity Plans and Rates,8,610,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,60
